text,start,stop
"To be honest,
I don't know any other good way",00:24:28.000,00:24:31.450
"of doing this.
There is a fancy method that I",00:24:31.450,00:24:34.901
"think is talked about in your
book, which leads to extraneous",00:24:34.901,00:24:39.607
"solutions and so on,
but you don't want to know",00:24:39.607,00:24:43.215
"about that.
This will work for a simple",00:24:43.215,00:24:46.196
"linear equation with constant
coefficients,",00:24:46.196,00:24:49.490
"always.
Substitute in.",00:24:49.490,00:24:51.137
"What do I do?
Now, here I do not advise doing",00:24:51.137,00:24:54.588
"this mentally.
It is just too easy to make a",00:24:54.588,00:24:57.960
"mistake.
Here, I will do it carefully,",00:24:57.960,00:25:04.349
"writing everything out just as
you would.",00:25:04.349,00:25:10.349
"T1 prime plus 2T1 over 2,
prime, equals 2T1 minus 5 time",00:25:10.349,00:25:18.599
T1 prime plus 2T1 over two.,00:25:18.599,00:25:27.299
I took that and substituted,00:25:27.299,00:25:32.977
"into this equation.
Now, I don't like those two's.",00:25:32.977,00:25:38.382
"Let's get rid of them by
multiplying.",00:25:38.382,00:25:42.352
This will become 4.,00:25:42.352,00:25:45.000
"And now write this out.
What is this when you look at",00:25:52.000,00:25:57.032
"it?
This is an equation just in T1.",00:25:57.032,00:26:00.322
"It has constant coefficients.
And what is its order?",00:26:00.322,00:26:05.258
"Its order is two because T1
prime primed.",00:26:05.258,00:26:10.193
"In other words,
I can eliminate T2 okay,",00:26:10.193,00:26:13.967
"but the equation I am going to
get is no longer a first-order.",00:26:13.967,00:26:19.870
"It becomes a second-order
differential equation.",00:26:19.870,00:26:24.419
"And that's a basic law.
Even if you have a system of",00:26:24.419,00:26:30.133
"more equations,
three or four or whatever,",00:26:30.133,00:26:33.257
"the law is that after you do
the elimination successfully and",00:26:33.257,00:26:37.828
"end up with a single equation,
normally the order of that",00:26:37.828,00:26:42.095
"equation will be the sum of the
orders of the things you started",00:26:42.095,00:26:46.895
"with.
So two first-order equations",00:26:46.895,00:26:49.409
"will always produce a
second-order equation in just",00:26:49.409,00:26:53.219
"one dependent variable,
three will produce a third",00:26:53.219,00:26:56.952
"order equation and so on.
So you trade one complexity for",00:26:56.952,00:27:02.325
"another.
You trade the complexity of",00:27:02.325,00:27:04.950
"having to deal with two
equations simultaneously instead",00:27:04.950,00:27:09.075
"of just one for the complexity
of having to deal with a single",00:27:09.075,00:27:13.650
