text,start,stop
don't span the space.,00:27:50.390,00:27:52.021
OK.,00:27:52.021,00:27:52.520
"Now it would be foolish for me
to put in three three seven,",00:27:52.520,00:27:56.360
"right, as the third vector.",00:27:56.360,00:27:58.810
That would be a goof.,00:27:58.810,00:27:59.950
"Because that, if I put
in three three seven,",00:27:59.950,00:28:03.380
"those vectors would
be dependent, right?",00:28:03.380,00:28:07.680
"If I put in three
three seven, it",00:28:07.680,00:28:09.440
"would be the sum
of those two, it",00:28:09.440,00:28:12.170
"would lie in the
same plane as those.",00:28:12.170,00:28:15.020
It wouldn't be independent.,00:28:15.020,00:28:18.590
"My attempt to create
a basis would be dead.",00:28:18.590,00:28:21.930
"But if I take -- so
what vector can I take?",00:28:21.930,00:28:26.420
"I can take any vector
that's not in that plane.",00:28:26.420,00:28:30.340
Let me try --,00:28:30.340,00:28:31.430
I hope that 3 3 8 would do it.,00:28:31.430,00:28:33.590
"At least it's not the
sum of those two vectors.",00:28:37.340,00:28:40.470
But I believe that's a basis.,00:28:40.470,00:28:44.160
"And what's the test then,
for that to be a basis?",00:28:44.160,00:28:49.310
"Because I just picked those
numbers, and if I had picked,",00:28:49.310,00:28:53.160
"5 7 -14 how would we know do
we have a basis or don't we?",00:28:53.160,00:29:02.300
"You would put them in
the columns of a matrix,",00:29:02.300,00:29:05.430
"and you would do
elimination, row reduction --",00:29:05.430,00:29:09.280
"and you would see do you
get any free variables",00:29:09.280,00:29:15.340
"or are all the
columns pivot columns.",00:29:15.340,00:29:18.500
"Well now actually
we have a square --",00:29:18.500,00:29:20.590
"the matrix would
be three by three.",00:29:20.590,00:29:22.760
"So, what's the test
on the matrix then?",00:29:22.760,00:29:26.260
"The matrix -- so in this case,
when my space is R^3 and I have",00:29:29.280,00:29:34.790
"three vectors, my matrix is
square and what I asking about",00:29:34.790,00:29:44.740
"that matrix in order for
those columns to be a basis?",00:29:44.740,00:29:49.780
So in this --,00:29:49.780,00:29:51.190
"for R^n, if I have -- n vectors
give a basis if the n by n",00:29:51.190,00:30:06.380
"matrix with those columns,
with those columns, is what?",00:30:06.380,00:30:19.850
"What's the requirement
on that matrix?",00:30:19.850,00:30:24.070
"Invertible, right, right.",00:30:24.070,00:30:27.010
The matrix should be invertible.,00:30:27.010,00:30:28.590
"For a square matrix, that's
the, that's the perfect answer.",00:30:28.590,00:30:33.187
Is invertible.,00:30:33.187,00:30:33.770
"So that's when, that's when the
space is the whole space R^n.",00:30:38.260,00:30:43.380
"Let me, let me be sure
you're with me here.",00:30:46.140,00:30:50.360
