text,start,stop
"because we don't know
what finger we're",00:15:28.515,00:15:30.140
"going to guess
for note i plus 1.",00:15:30.140,00:15:34.200
So this cannot be known.,00:15:34.200,00:15:38.535
"OK, but it's the
first thing you should",00:15:38.535,00:15:41.470
"try, because often this works.",00:15:41.470,00:15:43.940
"For simple DPs, that's
enough for sub-problems.",00:15:43.940,00:15:47.320
"But we need to know
more information",00:15:47.320,00:15:49.640
"about what we're
going to do next.",00:15:49.640,00:15:52.150
"And this seems very
worrisome, maybe",00:15:52.150,00:15:54.120
now we have to guess two things.,00:15:54.120,00:15:55.715
"Do we have to guess
more than two things?",00:15:55.715,00:15:57.900
Turns out two things is enough.,00:15:57.900,00:15:59.210
"But we cannot use
this type of guessing.",00:15:59.210,00:16:01.160
"We need to use-- we need
to add more sub-problems.",00:16:01.160,00:16:05.000
"More sub-problem, more power.",00:16:05.000,00:16:08.560
"So any guesses what we
could do for sub-problem?",00:16:08.560,00:16:12.850
A couple of right answers here.,00:16:15.680,00:16:17.180
Yeah?,00:16:23.485,00:16:24.940
"AUDIENCE: Maybe like all
the suffixes [INAUDIBLE]",00:16:24.940,00:16:28.820
"like the i, for all written i's,
like all the possible fingers",00:16:28.820,00:16:32.640
for i?,00:16:32.640,00:16:33.552
"PROFESSOR: All the
possible fingers",00:16:33.552,00:16:35.010
for i in the sub-problem.,00:16:35.010,00:16:36.051
"Yeah, good.",00:16:36.051,00:16:37.980
"How to play-- it's still
about the suffixes.",00:16:37.980,00:16:43.781
We're still going to use that.,00:16:43.781,00:16:45.030
"But we're going to
suppose we already",00:16:52.709,00:16:54.250
"know what finger to use
for the first note, note i.",00:16:54.250,00:17:02.230
"OK, this is a little weird,
because we were guessing that",00:17:02.230,00:17:04.700
before.,00:17:04.700,00:17:05.970
"Now we're just
supposing someone tells",00:17:05.970,00:17:07.589
"us, use finger f for that note.",00:17:07.589,00:17:11.760
This will work.,00:17:11.760,00:17:12.869
That's the one I had in mind.,00:17:12.869,00:17:15.042
"But the question becomes,
what should we guess?",00:17:15.042,00:17:17.000
