text,start,stop
"Don't forget that.
So, we want a particular",00:17:49.809,00:17:53.275
"solution in our equation.
It is this equals that.",00:17:53.275,00:17:57.234
"Now, let's complexify it to
make this part of a complex",00:17:57.234,00:18:01.690
"exponential.
So, the complex exponential",00:18:01.690,00:18:06.603
"that's relevant is ten times e
to the (minus one plus i),",00:18:06.603,00:18:12.002
you see that? x.,00:18:12.002,00:18:15.473
"What is this?
This is the imaginary part of",00:18:15.473,00:18:19.523
"this complex exponential.
So, this is imaginary part of",00:18:19.523,00:18:24.730
"that guy, e to the negative x
times e to the i x,",00:18:24.730,00:18:29.261
and the imaginary part of e to,00:18:29.261,00:18:33.889
the i x.,00:18:33.889,00:18:39.000
"The ten, of course,
just comes along for the ride.",00:18:39.000,00:18:42.238
"Okay, well, now,
since this is a complex",00:18:42.238,00:18:44.816
"equation, I shouldn't call this
y anymore by my notation.",00:18:44.816,00:18:48.517
"I like to call it y tilde to
indicate that the solution we",00:18:48.517,00:18:52.284
"get to this is not going to be
the original solution to the",00:18:52.284,00:18:56.117
"original problem,
but you will have to take the",00:18:56.117,00:18:59.158
"imaginary part of it to get it.
So, we are looking,",00:18:59.158,00:19:03.511
"now, for the complex solution
to this complexified equation.",00:19:03.511,00:19:08.204
"Okay, what is it?
Well, the complex particular",00:19:08.204,00:19:11.784
"solution I can write down
immediately.",00:19:11.784,00:19:14.727
"It is ten, that,
of course, just gets dragged",00:19:14.727,00:19:18.227
"along by linearity,
times e to the (minus one plus",00:19:18.227,00:19:22.125
"i) times x.
And, it's over this polynomial",00:19:22.125,00:19:27.056
"evaluated at this alpha.
So, just write it down with,",00:19:27.056,00:19:31.952
"have faith.
So, what do I get?",00:19:31.952,00:19:33.974
The alpha is minus one plus i.,00:19:33.974,00:19:36.762
"I.
square that,",00:19:36.762,00:19:37.739
"because I'm substituting this
alpha into that polynomial.",00:19:37.739,00:19:41.643
"The reason I'm doing that is
because the formula tells me to",00:19:41.643,00:19:45.756
"do it.
That's going to be that",00:19:45.756,00:19:47.778
"solution.
Okay, so it's minus one plus i,",00:19:47.778,00:19:50.567
"the quantity squared, minus
minus one plus i plus two.",00:19:50.567,00:19:54.193
All I've done is substitute,00:19:54.193,00:19:58.167
"minus one plus i for
D in that polynomial,",00:19:58.167,00:20:01.792
"the quadratic polynomial.
And now, all I want is the",00:20:01.792,00:20:07.534
"imaginary part of this.
The imaginary part of this will",00:20:07.534,00:20:12.797
"be the solution to the original
problem because this was the",00:20:12.797,00:20:18.548
"right hand side with the
imaginary part of the",00:20:18.548,00:20:22.935
"complexified right hand side.
Okay, now, let's make it look a",00:20:22.935,00:20:28.783
"little better,
yp tilde.",00:20:28.783,00:20:32.000
"Clearly, what we have to do
something nice to the",00:20:32.000,00:20:34.902
"denominator.
So, I'll copy the numerator.",00:20:34.902,00:20:37.321
"That's e to the minus (one plus
i) x",00:20:37.321,00:20:40.466
"and how about the denominator?
Well, again,",00:20:40.466,00:20:43.006
"don't expand things out because
it's already this long.",00:20:43.006,00:20:46.272
"And, what's the point of making
it this long?",00:20:46.272,00:20:48.933
"You want to make it as long,
right?",00:20:48.933,00:20:50.989
"Okay, then there is room here
for one real number,",00:20:50.989,00:20:53.952
"and another real number times
i, there's no more room.",00:20:53.952,00:20:57.157
