text,start,stop
Pardon me?,00:26:28.350,00:26:28.760
STUDENT: [INAUDIBLE],00:26:28.760,00:26:30.590
"PROFESSOR: So the question
was, why did I integrate.",00:26:30.590,00:26:32.940
STUDENT: [INAUDIBLE],00:26:32.940,00:26:34.000
"PROFESSOR: Why did
I not integrate?",00:26:34.000,00:26:36.990
Ah.,00:26:36.990,00:26:37.720
Very good question.,00:26:37.720,00:26:38.870
Why did I not integrate.,00:26:38.870,00:26:41.010
"The reason why I didn't
integrate is I didn't need to.",00:26:41.010,00:26:45.300
"Just as when you take the -
sorry, the derivative of",00:26:45.300,00:26:48.890
"something, you take the
antiderivative, you get back",00:26:48.890,00:26:50.610
to the thing.,00:26:50.610,00:26:51.750
"So, in this case, we're taking
the antiderivative of",00:26:51.750,00:26:54.650
"something and we're
differentiating.",00:26:54.650,00:26:56.030
"So we end back in the same
place where we started.",00:26:56.030,00:26:58.380
"We started with f ( t),
we're ending with f.",00:26:58.380,00:27:01.780
Little f.,00:27:01.780,00:27:04.990
"So you integrate, and
then differentiate.",00:27:04.990,00:27:06.950
"And you get back to
the same place.",00:27:06.950,00:27:09.410
"Now, the only difference between
this and the other",00:27:09.410,00:27:11.960
"version is, in this case when
you differentiate and",00:27:11.960,00:27:14.880
"integrate you could be
off by a constant.",00:27:14.880,00:27:18.430
"That's what that shift,
why there are two",00:27:18.430,00:27:19.910
pieces to this one.,00:27:19.910,00:27:21.420
"But there's never an
extra piece here.",00:27:21.420,00:27:23.020
There's no + c here.,00:27:23.020,00:27:25.060
"When you integrate and
differentiate, you kill",00:27:25.060,00:27:26.890
whatever the constant is.,00:27:26.890,00:27:28.080
"Because the derivative
of a constant is 0.",00:27:28.080,00:27:31.920
"So no matter what the constant
is hiding inside of g, you're",00:27:31.920,00:27:36.430
getting the same result.,00:27:36.430,00:27:37.710
So this is the basic idea.,00:27:37.710,00:27:41.140
"Now, I just want to double-check
it, using the",00:27:41.140,00:27:47.450
"Fundamental Theorem of
Calculus 1 here.",00:27:47.450,00:27:52.170
"So let's actually evaluate
the integral.",00:27:52.170,00:27:53.790
"So now I'm going to do what
you've suggested, which is I'm",00:27:53.790,00:27:55.820
"just going to check
whether it's true.",00:27:55.820,00:27:57.370
"No, no I am because I'm going
just double-check that it's",00:27:57.370,00:27:59.890
consistent.,00:27:59.890,00:28:01.120
"It certainly is slower this way,
and we're not going to",00:28:01.120,00:28:03.930
"want to do this all the
time, but we might",00:28:03.930,00:28:05.390
as well check one.,00:28:05.390,00:28:06.810
So this is our integral.,00:28:06.810,00:28:09.370
And we know how to do it.,00:28:09.370,00:28:10.860
"No, I need to do it.",00:28:10.860,00:28:13.260
"And this is - t ^ - 1,
evaluated at 1 and x.",00:28:13.260,00:28:17.820
"Again, there's something
subliminally here for you to",00:28:17.820,00:28:22.480
think about.,00:28:22.480,00:28:23.300
"Which is that, remember,
its t is ranging",00:28:23.300,00:28:25.980
between 1 and t = x.,00:28:25.980,00:28:28.840
"And this is one of the big
reasons why this letter t has",00:28:28.840,00:28:31.280
to be different from x.,00:28:31.280,00:28:32.860
"Because here it's 1
and there it's x.",00:28:32.860,00:28:35.370
It's not x.,00:28:35.370,00:28:37.210
So you can't put an x here.,00:28:37.210,00:28:38.890
"Again, this is t = 1 and this
is t = x over there.",00:28:38.890,00:28:44.130
"And now if I plug that
in, I get what?",00:28:44.130,00:28:48.630
"I get - 1 / x, and then
I get - ( - 1).",00:28:48.630,00:28:55.860
"So this is, let me get rid of
those little t's there.",00:28:55.860,00:28:59.090
"This is a little
easier to read.",00:28:59.090,00:29:05.690
And so now let's check it.,00:29:05.690,00:29:07.030
It's d / dx.,00:29:07.030,00:29:07.730
So here's what G ( x) is.,00:29:07.730,00:29:09.280
