text,start,stop
"that shifts the
ratio that shifts",00:20:37.420,00:20:39.850
the probability of success.,00:20:39.850,00:20:41.772
"So it seems kind of strange to
just take these things right",00:20:41.772,00:20:44.230
straight into probabilities.,00:20:44.230,00:20:46.550
"So a better idea--
idea number two--",00:20:46.550,00:20:49.430
"is to say, well,
shoot, maybe we don't",00:20:49.430,00:20:51.910
"care about what the
actual fitnesses are.",00:20:51.910,00:20:55.730
"All we really care
about is the rank order",00:20:55.730,00:20:58.295
of all the candidates.,00:20:58.295,00:21:00.428
"So the candidate
with the most fitness",00:21:00.428,00:21:02.011
"will have the most
probability of getting",00:21:02.011,00:21:04.112
into the next generation.,00:21:04.112,00:21:05.770
"The candidate with the
second most fitness",00:21:05.770,00:21:07.856
"will have the second highest
probability, and so on.",00:21:07.856,00:21:11.794
"But we're not going to use the
actual fitnesses themselves",00:21:11.794,00:21:14.210
to make the determination.,00:21:14.210,00:21:16.154
"Instead, what we're going to
do with this mechanism number",00:21:16.154,00:21:18.570
"two-- this is the
rank space method--",00:21:18.570,00:21:20.390
is this.,00:21:28.670,00:21:29.370
"We're going to say that the
probability of the highest",00:21:29.370,00:21:32.166
"ranking individual of getting
into the next generation",00:21:32.166,00:21:35.860
"is some constant P sub c, which,
of course, you can select.",00:21:35.860,00:21:39.720
You have another choice.,00:21:39.720,00:21:42.350
"Then, if that guy
doesn't get selected,",00:21:42.350,00:21:45.479
"the probability of the second
highest ranking individual",00:21:45.479,00:21:48.300
"getting in the
next generation is",00:21:48.300,00:21:49.938
"going to be the probability that
that guy didn't get in there.",00:21:49.938,00:21:53.620
"That's 1 minus P sub c times
the same probability constant.",00:21:53.620,00:21:59.870
"And so you can see
how this is going.",00:21:59.870,00:22:02.360
"P3 will be equal to 1 minus P
sub c squared terms P sub c.",00:22:02.360,00:22:10.220
"P sub n minus 1
will be equal to 1",00:22:10.220,00:22:16.300
"minus that probability constant
to the n minus-- n minus 2",00:22:16.300,00:22:24.494
times P sub c.,00:22:24.494,00:22:27.370
"And then there's only
one individual left.",00:22:27.370,00:22:30.771
"And then if you got
through all these guys",00:22:30.771,00:22:32.521
"and haven't got
anybody selected,",00:22:32.521,00:22:33.896
"then you've got to
select the last guy.",00:22:33.896,00:22:37.260
"And so the probability you're
going to select the last guy",00:22:37.260,00:22:40.640
"is going to be 1 minus P
sub c to the n minus 1.",00:22:40.640,00:22:47.160
"So it's a probability
you've missed all those guys",00:22:47.160,00:22:50.409
in the first n minus 1 choices.,00:22:50.409,00:22:53.300
"Yeah, it is, honest to God.",00:22:53.300,00:22:55.010
"See, this is the probability
that this last guys",00:22:55.010,00:22:58.250
is going to get selected.,00:22:58.250,00:22:59.580
"It's not the
probability that it's",00:22:59.580,00:23:01.128
"the last guy getting selected,
given that the others haven't",00:23:01.128,00:23:05.016
been select.,00:23:05.016,00:23:05.970
"Trust me, it's right.",00:23:05.970,00:23:08.304
"Are you thinking
it ought to be 1?",00:23:08.304,00:23:09.720
STUDENT: What?,00:23:09.720,00:23:10.592
"PATRICK WINSTON: Were you
thinking it ought to be 1?",00:23:10.592,00:23:13.080
"STUDENT: No, I was thinking that
I was wondering why you were re",00:23:13.080,00:23:17.858
"rolling the dice, so to speak.",00:23:17.858,00:23:19.460
"PATRICK WINSTON: You
are re rolling the dice.",00:23:19.460,00:23:20.700
"You've got a
probability each time,",00:23:20.700,00:23:22.038
"except for the last time, when,
of course, you have to take it.",00:23:22.038,00:23:24.630
There's nothing left.,00:23:24.630,00:23:25.200
There's no other choice.,00:23:25.200,00:23:26.050
STUDENT: I have a question.,00:23:26.050,00:23:27.130
"PATRICK WINSTON:
Yeah, [? Lunnare ?]..",00:23:27.130,00:23:28.713
"STUDENT: So when you jump
from P sub 1 to P sub 2,",00:23:28.713,00:23:32.337
that makes sense.,00:23:32.337,00:23:33.244
"P sub 2 to P sub 3 you're
saying that the probability",00:23:33.244,00:23:35.453
"PATRICK WINSTON:
It's the probability",00:23:35.453,00:23:36.994
"depends on the
first two choices.",00:23:36.994,00:23:38.421
"STUDENT: Yeah, but
the second choice",00:23:38.421,00:23:39.363
"had probability one minus P
sub c times P sub c, not--",00:23:39.363,00:23:41.613
"PATRICK WINSTON: Think
about it this way.",00:23:41.613,00:23:43.410
