text,start,stop
rule.,00:22:54.060,00:22:54.560
"Well, now this may
or may not be easier.",00:22:54.560,00:22:57.240
"But this is one way of
remembering what's going on.",00:22:57.240,00:22:59.770
"If you convert it to uv^(-1)
and you differentiate that,",00:22:59.770,00:23:05.300
"now I can use the
product rule on this.",00:23:05.300,00:23:09.180
"Of course, I have to use
the chain rule and this rule",00:23:09.180,00:23:11.970
as well.,00:23:11.970,00:23:13.030
So what do I get?,00:23:13.030,00:23:15.620
"I get u', the inverse,
plus u, and then I have",00:23:15.620,00:23:21.519
to differentiate the v inverse.,00:23:21.519,00:23:22.810
"That's the formula
right up here.",00:23:22.810,00:23:24.490
That's -v^(-2) v'.,00:23:24.490,00:23:25.290
So that's one way of doing it.,00:23:30.300,00:23:33.230
"This actually explains
the funny minus sign",00:23:33.230,00:23:35.760
"when you differentiate
v in the formula.",00:23:35.760,00:23:38.560
"The other formula, the
other way that we did it,",00:23:38.560,00:23:41.280
"was by putting this over
a common denominator.",00:23:41.280,00:23:44.370
The common denominator was v^2.,00:23:44.370,00:23:49.330
This comes from this v v^(-2).,00:23:49.330,00:23:51.580
"And then the second
term is -uv'.",00:23:51.580,00:23:54.730
"And the first term, we have
to multiply by an extra factor",00:23:57.250,00:24:00.020
"of v, because we have a
v^2 in the denominator.",00:24:00.020,00:24:02.190
"So it's u'v. All right, so
this is the quotient rule as we",00:24:02.190,00:24:07.720
"wrote it down in lecture,
and this is just another way",00:24:07.720,00:24:11.247
"of remembering it or deriving
it without remembering it,",00:24:11.247,00:24:13.580
"if you just remember the chain
rule and the product rule.",00:24:13.580,00:24:16.700
"Okay, so you'll find
that in many contexts,",00:24:16.700,00:24:19.710
"it's easier to do
one or the other.",00:24:19.710,00:24:25.910
"Okay, so now I'm ready to
differentiate the secant",00:24:25.910,00:24:29.210
and a few such functions.,00:24:29.210,00:24:30.990
"So we'll do some
examples here here.",00:24:30.990,00:24:36.200
"So here's the secant
function, and I",00:24:36.200,00:24:39.030
"want to use that formula up
there for the reciprocal.",00:24:39.030,00:24:44.820
This is the way I think of it.,00:24:44.820,00:24:48.090
"This is the cosine
function to the power -1.",00:24:48.090,00:24:53.150
"And so, the formula
here is just what?",00:24:53.150,00:24:58.750
"It's just -(cos
x)^(-2) times -sin x.",00:24:58.750,00:25:04.030
"So now this is usually written
in a different fashion,",00:25:20.280,00:25:22.550
"so that's why I'm doing
this for a reason actually.",00:25:22.550,00:25:25.170
"Which is although there are
several formulas for things,",00:25:25.170,00:25:27.810
"with trig functions,
there are usually",00:25:27.810,00:25:29.810
five ways of writing something.,00:25:29.810,00:25:31.854
"So I'm writing this
one down so that you",00:25:31.854,00:25:33.520
"know what the standard
way of presenting it is.",00:25:33.520,00:25:36.780
"So what happens here is
that we have two minus signs",00:25:36.780,00:25:39.760
cancelling.,00:25:39.760,00:25:40.300
And we get sin x / cos^2 x.,00:25:40.300,00:25:44.360
"That's a perfectly
acceptable answer,",00:25:44.360,00:25:46.430
"but there's a customary
way in which is written.",00:25:46.430,00:25:49.470
"It's written (1 / cos
x) (sin x / cos x).",00:25:49.470,00:25:55.890
"And then we get rid
of the denominators",00:25:55.890,00:25:57.530
"by rewriting it in terms
of secant and tangent,",00:25:57.530,00:26:00.710
so sec x tan x.,00:26:00.710,00:26:04.100
"So this is the form
that's generally",00:26:04.100,00:26:07.680
"used when you see these
formulas written in textbooks.",00:26:07.680,00:26:11.790
"And so you know, you
need to watch out,",00:26:11.790,00:26:14.440
"because if you ever want to
use this kind of calculus,",00:26:14.440,00:26:16.810
"you'll have not be put off by
all the secants and tangents.",00:26:16.810,00:26:22.840
"All right, so getting
slightly more complicated,",00:26:22.840,00:26:26.830
"how about if we
differentiate ln(sec x)?",00:26:26.830,00:26:28.750
"If you differentiate
the natural log,",00:26:37.400,00:26:39.560
"that's just going to
be (sec x)' / sec x.",00:26:39.560,00:26:49.450
"And plugging in
the formula that we",00:26:49.450,00:26:51.250
"had before, that's sec x tan
x / sec x, which is tan x.",00:26:51.250,00:27:00.330
"So this one also has
a very nice form.",00:27:00.330,00:27:03.850
"And you might say that this
is kind of an ugly function,",00:27:03.850,00:27:07.940
"but the strange thing is that
the natural log was invented",00:27:07.940,00:27:14.120
"before the exponential by
a guy named Napier, exactly",00:27:14.120,00:27:19.030
"in order to evaluate
functions like this.",00:27:19.030,00:27:21.720
"These are the functions that
people cared about a lot,",00:27:21.720,00:27:25.930
"because they were
used in navigation.",00:27:25.930,00:27:28.890
"You wanted to multiply
sines and cosines together",00:27:28.890,00:27:32.640
to do navigation.,00:27:32.640,00:27:34.030
"And the multiplication he
encoded using a logarithm.",00:27:34.030,00:27:38.794
"So these were invented
long before people even",00:27:38.794,00:27:40.710
knew about exponents.,00:27:40.710,00:27:42.794
